objID,RA,DEC,PGC,HUBBLE,TYPE
1237662636363153479,211.750031,13.005202,PGC 50346,,-99.0
1237662636363153612,211.771042,13.003694,PGC 50357,,-99.0
1237662636367478910,221.776333,11.593806,PGC 52788,.S..0..,0.0
1237662636367478911,221.750417,11.592028,PGC 52781,.SB.1*.,1.0
1237662636372721992,233.722,9.582833,PGC 55495,.S?....,-99.0
1237662636375670925,240.457167,8.148194,PGC 56744,.S..5..,5.0
1237662636898648108,208.519322,13.59371,PGC 49401,.S?....,-99.0
1237662636905857063,225.236142,11.51737,PGC 53631,.S..2..,2.0
1237662636915098007,246.176417,7.182556,PGC 58055,.S..6*.,6.0
1237662637435191367,207.878708,14.092111,PGC 49204,.S..1..,1.0
1237662637435191368,207.887159,14.110769,PGC 49197,.SB?...,-99.0
1237662637435256887,208.034708,14.11625,PGC 49244,.S..1..,1.0
1237662637435322430,208.111292,14.091222,PGC 49281,.E.....,-5.0
1237662637438468135,215.41875,13.232333,PGC 51313,.S?....,-99.0
1237662637439910156,218.888667,12.90825,PGC 52159,.SB.3..,3.0
1237662637441351737,222.177375,12.457222,PGC 52887,.S?....,-99.0
1237662637444694216,229.85475,11.054278,PGC 54691,.S..8*.,8.0
1237662637446922477,234.912302,10.219868,PGC 55730,.SB.3..,3.0
1237662637973504120,211.18025,14.280417,PGC 50190,.S..6*.,6.0
1237662637975404565,215.64167,13.71667,PGC 51360,.S?....,-99.0
1237662637975666860,216.3055,13.745806,PGC 51498,.S..4..,4.0
1237662637975994430,217.04525,13.551583,PGC 51664,.I..9*.,10.0
1237662637984317451,236.141042,10.293194,PGC 55921,.S..6*.,6.0
1237662638509260805,208.629875,15.044139,PGC 49434,RLB.0..,-2.0
1237662638511489070,213.913417,14.282611,PGC 50946,.L.....,-2.0
1237662638511816788,214.648208,14.278556,PGC 51113,.S..4..,4.0
1237662638512930876,217.242625,13.861806,PGC 51735,.L.....,-2.0
1237662638513127446,217.712208,13.96875,PGC 51857,.S..6?.,6.0
1237662638516994206,226.688333,12.561389,PGC 53959,.S..6*.,6.0
1237662640121643136,242.808816,26.923324,PGC 57408,.E.....,-5.0
1237662640126886045,252.873042,19.416611,PGC 59128,.S..0..,0.0
1237662640656416779,238.547916,30.155862,PGC 56327,,-99.0
1237662640658317694,242.629292,27.499694,PGC 57369,.S..2..,2.0
1237662640659694090,245.477667,25.625556,PGC 57929,,-99.0
1237662641193549850,239.366254,30.059832,PGC 56479,.SAT4..,4.0
1237662641194991744,242.406333,28.051889,PGC 57322,,-99.0
1237662641733304388,245.762375,26.538222,PGC 57968,,-99.0
1237662641736122391,251.206272,22.521275,PGC 58896,.LA.+..,-1.0
1237662642268930188,243.509547,28.496873,PGC 57559,,-99.0
1237662642269192360,243.903958,28.158349,PGC 57639,.S?....,-99.0
1237662642274697474,254.623333,20.041472,PGC 59350,.SXS5..,5.0
1237662642804818043,241.667417,30.099083,PGC 57173,.S..1..,1.0
1237662642805276968,242.654042,29.513222,PGC 57377,.S..3..,3.0
1237662642805408009,242.860208,29.353,PGC 57424,.S..2..,2.0
1237662642805473409,243.14677,29.365045,PGC 57486,.S..1..,1.0
1237662661594316905,209.930958,36.238111,PGC 49810,.S..1..,1.0
1237662661594972263,211.566292,35.795278,PGC 50306,.S..8..,8.0
1237662661595103415,212.06,35.736833,PGC 50437,.S..7*.,7.0
1237662661595693140,213.561542,35.423667,PGC 50853,.S?....,-99.0
1237662661595824205,214.032167,35.34375,PGC 50973,.SAT2..,2.0
1237662661596610676,215.977,34.723528,PGC 51426,.S..6*.,6.0
1237662661600739637,226.404167,31.163833,PGC 53876,.S..6*.,6.0
1237662661602967819,231.743375,28.852611,PGC 55115,.SB?...,-99.0
1237662661603033151,231.812795,28.788911,PGC 55130,,-99.0
1237662661605064802,236.290114,26.506069,PGC 55945,,-99.0
1237662661605589227,237.600792,25.922472,PGC 56168,.SBS9..,9.0
1237662661605720125,237.805349,25.701903,PGC 56206,.L.....,-2.0
1237662661605720324,237.784583,25.722222,PGC 56199,.SB.8*.,8.0
1237662661607292997,241.236625,23.932333,PGC 57006,.E.....,-5.0
1237662662133153854,215.354625,35.270639,PGC 51300,.SB.1..,1.0
1237662662134989044,220.108833,33.989111,PGC 52424,.SX.8..,8.0
1237662662135578691,221.638972,33.408554,PGC 52754,.L..-*.,-3.0
1237662662139314260,230.687056,29.769504,PGC 54895,.S..1..,1.0
1237662662147309681,247.836792,20.185639,PGC 58423,.S..8*.,8.0
1237662662668189703,210.454945,37.009294,PGC 49956,.S..0..,0.0
1237662662669434938,213.891958,36.226583,PGC 50942,.S..5*/,5.0
1237662662675595392,229.504125,30.690167,PGC 54614,.SBR5..,5.0
1237662662678020201,235.032083,28.152278,PGC 55746,,-99.0
1237662662680707125,240.97685,25.010046,PGC 56903,.SB.1..,1.0
1237662662681624611,242.87825,23.811611,PGC 57430,.S..3..,3.0
1237662663206371362,214.2605,36.571583,PGC 51018,RSBT0..,0.0
1237662663206371363,214.27175,36.575222,PGC 51023,.SAS4*.,4.0
1237662663206502409,214.607125,36.493611,PGC 51104,.E.1...,-5.0
1237662663207288975,216.793417,35.921972,PGC 51601,.S.....,-99.0
1237662663209124003,221.587875,34.370556,PGC 52741,.L...*.,-2.0
1237662663215087931,235.809458,28.356278,PGC 55862,,-99.0
1237662663215153283,236.006333,28.277028,PGC 55893,.SB?...,-99.0
1237662663215349960,236.414292,28.088722,PGC 55967,.S?....,-99.0
1237662663215743001,237.257125,27.609972,PGC 56110,,-99.0
1237662663220265247,246.833208,22.072056,PGC 58177,,-99.0
1237662663743570199,215.3075,36.742778,PGC 51281,.I..9*.,10.0
1237662663743897763,216.086458,36.461417,PGC 51448,.S..4..,4.0
1237662663749599260,230.50825,31.233083,PGC 54850,.L?....,-99.0
1237662663750385694,232.41896,30.485856,PGC 55237,.S?....,-99.0
1237662663751368828,234.681,29.41425,PGC 55680,,-99.0
1237662663751368888,234.709583,29.423917,PGC 55676,,-99.0
1237662663753597099,239.682039,26.818149,PGC 56547,.E?....,-99.0
1237662664278474843,210.065375,38.503028,PGC 49841,.S..0..,0.0
1237662664280506375,215.619649,37.122145,PGC 51355,.L.....,-2.0
1237662664281423942,218.1659567,36.3022033,PGC 51965,.S?....,-99.0
1237662664281620709,218.644083,36.288306,PGC 52088,.S..9*.,9.0
1237662664282996841,222.1115,34.998056,PGC 52877,.S..3..,3.0
1237662664287977548,234.299875,30.077056,PGC 55621,.S..9*.,9.0
1237662664289157169,236.9415,28.641694,PGC 56056,.S..5..,5.0
1237662664289353742,237.439926,28.547044,PGC 56140,,-99.0
1237662664289878276,238.702105,27.86033,PGC 56358,,-99.0
1237662666965319774,251.860583,21.125694,PGC 58989,.I..9..,10.0
1237662668036374565,247.264696,25.713398,PGC 58311,.E...*.,-5.0
1237662668038471740,251.206272,22.521275,PGC 58896,.LA.+..,-1.0
1237662668040241189,254.623333,20.041472,PGC 59350,.SXS5..,5.0
1237662668575015101,251.017625,23.39775,PGC 58863,.S..3..,3.0
1237662668575998403,252.893125,21.889972,PGC 59132,.SB.4*.,4.0
1237662683070332971,211.041851,33.33753,PGC 50139,.S..1..,1.0
1237662683070332972,211.041042,33.346056,PGC 50159,.S?....,-99.0
1237662683070332999,211.045333,33.307778,PGC 50140,.L?....,-99.0
1237662683070333094,211.024417,33.320611,PGC 50134,.S?....,-99.0
1237662683072757883,217.29075,31.798667,PGC 51747,.S..8*.,8.0
1237662683073740825,219.754505,30.956701,PGC 52349,.L.....,-2.0
1237662683607597146,212.22025,33.532111,PGC 50485,.S..4..,4.0
1237662683609169949,216.335708,32.482333,PGC 51505,.S?....,-99.0
1237662683610677310,220.155607,31.374549,PGC 52429,.S..0..,0.0
1237662684142239803,206.292125,35.219083,PGC 48756,.S..3..,3.0
1237662684142698549,207.662829,35.038278,PGC 49141,.L..-*.,-3.0
1237662684145844282,216.019917,33.047444,PGC 51431,.L.....,-2.0
1237662684145909963,216.113625,32.951917,PGC 51455,.S..8..,8.0
1237662684147613703,220.380852,31.650509,PGC 52472,,-99.0
1237662684147941716,221.385375,31.4155,PGC 52702,.I..9..,10.0
1237662684679110661,206.39575,35.611139,PGC 48783,.L?....,-99.0
1237662684680683574,210.754233,34.757931,PGC 50042,.S..1..,1.0
1237662684682977308,216.78625,33.252472,PGC 51598,.E.....,-5.0
1237662684683108473,217.097417,33.25375,PGC 51695,.S..1?.,1.0
1237662684684878069,221.654035,31.699068,PGC 52750,,-99.0
1237662685216571608,208.284833,35.714028,PGC 49333,.S..7..,7.0
1237662685217554438,210.850583,35.132083,PGC 50080,.E+..*.,-4.0
1237662685218406436,213.125667,34.548972,PGC 50742,.I?....,-99.0
1237662685219455010,215.943,34.017,PGC 51419,.S?....,-99.0
1237662685219455011,215.926625,34.009028,PGC 51415,.S?....,-99.0
1237662685219651703,216.388458,33.848111,PGC 51511,.S..6*.,6.0
1237662685753442347,208.410125,36.134056,PGC 49370,.L..-*.,-3.0
1237662685754490963,211.154125,35.545528,PGC 50180,.L.....,-2.0
1237662685758423154,221.43875,32.630111,PGC 52712,.S..4..,4.0
1237662695954776094,217.29075,31.798667,PGC 51747,.S..8*.,8.0
1237662695955759148,219.754505,30.956701,PGC 52349,.L.....,-2.0
1237662695957135413,223.059671,29.845333,PGC 53088,.E?....,-99.0
1237662695957135497,223.126605,29.807454,PGC 53124,.S?....,-99.0
1237662695963820164,238.512042,23.131194,PGC 56326,.S?....,-99.0
1237662696492695605,220.155607,31.374549,PGC 52429,.S..0..,0.0
1237662696494071893,223.54958,30.20889,PGC 53267,.S?....,-99.0
1237662696494465048,224.408208,29.9685,PGC 53463,.I..9*.,10.0
1237662696499183930,235.407208,25.111472,PGC 55803,,-99.0
1237662696501936400,241.403333,22.186389,PGC 57085,.S?....,-99.0
1237662696502067310,241.77925,22.060556,PGC 57199,.S..2..,2.0
1237662696504164508,246.114333,19.482556,PGC 58037,.L.....,-2.0
1237662696505934051,249.706721,17.353223,PGC 58682,.S..7..,7.0
1237662697029632020,220.380852,31.650509,PGC 52472,,-99.0
1237662697030025431,221.385375,31.4155,PGC 52702,.I..9..,10.0
1237662697034678327,232.551042,27.134028,PGC 55261,,-99.0
1237662697034678348,232.567309,27.097454,PGC 55267,,-99.0
1237662697035333790,233.920125,26.319444,PGC 55533,.S?....,-99.0
1237662697036251250,236.095615,25.327503,PGC 55910,.L.....,-2.0
1237662697037103254,237.873792,24.435056,PGC 56227,.S?....,-99.0
1237662697037168995,238.199292,24.390194,PGC 56284,.S..6*.,6.0
1237662697038938196,241.915125,22.342028,PGC 57234,.SBR3..,3.0
1237662697041297487,246.851042,19.59725,PGC 58183,.L.....,-2.0
1237662697565126782,217.097417,33.25375,PGC 51695,.S..1?.,1.0
1237662697566961741,221.654035,31.699068,PGC 52750,,-99.0
1237662697570500669,230.348642,28.560875,PGC 54790,.S..0..,0.0
1237662697574301948,238.938875,24.493889,PGC 56400,.S..4..,4.0
1237662697574367454,239.016314,24.448017,PGC 56421,.E?....,-99.0
1237662697575940373,242.464042,22.61525,PGC 57337,.S..6*.,6.0
1237662698106847495,229.324667,29.400056,PGC 54564,.I..9*.,10.0
1237662698107961457,231.93175,28.234306,PGC 55148,,-99.0
1237662698108813372,233.811441,27.324918,PGC 55513,.S?....,-99.0
1237662698115432477,248.087333,19.826556,PGC 58470,.SXT5..,5.0
1237662698640441555,221.43875,32.630111,PGC 52712,.S..4..,4.0
1237662698644635790,231.743375,28.852611,PGC 55115,.SB?...,-99.0
1237662698644701342,231.812795,28.788911,PGC 55130,,-99.0
1237662700253937780,245.913208,50.9695,PGC 57998,RSBR1..,1.0
1237662700260360422,256.567538,38.392242,PGC 59610,.S..6*.,6.0
1237662700260360726,256.618796,38.363514,PGC 59616,.S..4..,4.0
1237662700786286605,234.904542,59.331944,PGC 55725,.SXR3..,3.0
1237662700788580567,241.516375,55.425417,PGC 57129,.SBS5P.,5.0
1237662700795985944,255.425542,41.229361,PGC 59460,.S..6*.,6.0
1237662700801688250,262.239333,29.307472,PGC 60370,.S..6*.,6.0
1237662701323092007,235.386792,59.755306,PGC 55802,.S..6?.,6.0
1237662701328793702,249.433458,49.445889,PGC 58639,.S..2..,2.0
1237662701328924782,249.65669,49.13695,PGC 58679,,-99.0
1237662701329514755,250.6655,47.9395,PGC 58816,.S..6*.,6.0
1237662701330825290,252.702083,45.401833,PGC 59102,.S..3..,3.0
1237662701332267037,254.933833,42.539556,PGC 59393,.S?....,-99.0
1237662701334495370,258.152421,38.020353,PGC 59835,.L.....,-2.0
1237662701861077056,239.481954,58.160971,PGC 56504,,-99.0
1237662701869596707,256.220792,41.8655,PGC 59560,.E.....,-5.0
1237662701869924621,256.598529,41.042689,PGC 59614,.SAT6..,6.0
1237662702398931156,242.494708,56.628444,PGC 57344,.S..3..,3.0
1237662702400307215,245.800126,54.143348,PGC 57975,,-99.0
1237662702936785031,245.426167,55.086111,PGC 57919,.SXT4*.,4.0
1237662702938292344,248.837811,52.214678,PGC 58552,,-99.0
1237662702940061792,252.100458,48.70925,PGC 59028,.I..9*.,10.0
1237662702940061996,252.087292,48.735778,PGC 59018,.I..9*.,10.0
1237662702940062065,252.147817,48.717231,PGC 59033,,-99.0
1237662702940127560,252.310167,48.62375,PGC 59055,.SB.6*.,6.0
1237662702943273078,257.136458,42.339139,PGC 59681,.S..6*.,6.0
1237662702943600870,257.681542,41.651083,PGC 59750,.E.....,-5.0
1237662702948122821,262.918972,32.232051,PGC 60436,.S..7..,7.0
1237662713137594693,216.914667,32.139778,PGC 51631,.S..9*.,9.0
1237662713138118677,218.15975,31.670222,PGC 51964,.S..3$/,3.0
1237662713138249839,218.614667,31.552056,PGC 52077,.S?....,-99.0
1237662713143754766,231.759004,26.705146,PGC 55116,.I?....,-99.0
1237662713145327902,235.407208,25.111472,PGC 55803,,-99.0
1237662713146507411,237.903667,23.790056,PGC 56231,.S?....,-99.0
1237662713673941134,215.7307073,32.8507415,PGC 51371,.SB.1..,1.0
1237662713675644958,220.024,31.501778,PGC 52404,,-99.0
1237662713677283416,224.148012,30.234033,PGC 53414,.S..8..,8.0
1237662713679970445,230.600119,27.71441,PGC 54876,.L?....,-99.0
1237662713685213437,242.209375,22.042639,PGC 57280,.S..4..,4.0
1237662714208518309,209.880917,34.773583,PGC 49799,.S?....,-99.0
1237662714210091070,214.030042,33.727639,PGC 50972,.S..6*.,6.0
1237662714211336248,217.282792,32.910167,PGC 51745,.S?....,-99.0
1237662714213957883,223.75,30.823889,PGC 53317,.S..9*.,9.0
1237662714219331795,236.340042,25.4435,PGC 55955,.S..4..,4.0
1237662714220118224,238.086458,24.626556,PGC 56267,.SX.4..,4.0
1237662714223132961,244.530823,21.066286,PGC 57766,.S..2..,2.0
1237662714223854047,246.063167,20.183583,PGC 58028,.S?....,-99.0
1237662714745716792,210.88125,35.025306,PGC 50090,.L...?.,-2.0
1237662714745913491,211.369833,34.921972,PGC 50256,.S?....,-99.0
1237662714748141721,217.097417,33.25375,PGC 51695,.S..1?.,1.0
1237662714750042349,222.11275,31.791583,PGC 52874,.S?....,-99.0
1237662714754826539,233.508958,27.340722,PGC 55456,,-99.0
1237662714758955018,242.521018,22.650218,PGC 57349,.S..3..,3.0
1237662714761642135,248.188458,19.428417,PGC 58478,.S..7..,7.0
1237662715284488222,215.943,34.017,PGC 51419,.S?....,-99.0
1237662715284881521,217.02475,33.818278,PGC 51665,.S..6*.,6.0
1237662715292811377,236.290114,26.506069,PGC 55945,,-99.0
1237662715293139017,236.901425,26.063736,PGC 56050,.S?....,-99.0
1237662715293401280,237.600792,25.922472,PGC 56168,.SBS9..,9.0
1237662715293532180,237.805349,25.701903,PGC 56206,.L.....,-2.0
1237662715293532188,237.784583,25.722222,PGC 56199,.SB.8*.,8.0
1237662715295105053,241.236625,23.932333,PGC 57006,.E.....,-5.0
1237662715296677908,244.624958,22.163139,PGC 57788,.S..4..,4.0
1237662715819393082,210.9465,35.741667,PGC 50116,.S?....,-99.0
1237662715823456314,221.590625,32.780222,PGC 52743,.E.....,-5.0
1237662715825422588,226.404167,31.163833,PGC 53876,.S..6*.,6.0
1237662717429416053,248.103949,76.739374,PGC 58468,.SX.3..,3.0
1237662717438918865,265.5636667,55.9862778,PGC 60723,.S..6*.,6.0
1237662717968384036,256.141375,72.446528,PGC 59551,.S..3..,3.0
1237662717975461897,265.943083,56.804083,PGC 60762,.S..6*.,6.0
1237662717975920815,266.2358625,55.7047669,PGC 60795,.S?....,-99.0
1237662718502567992,248.163333,78.198167,PGC 58477,RSBT4..,4.0
1237662718505320669,257.554917,72.410694,PGC 59735,.S..6*.,6.0
1237662718505320751,257.889208,72.402,PGC 59783,.S..3$P,3.0
1237662718510694508,265.305125,60.44975,PGC 60695,.S..6*.,6.0
1237662718512201892,266.718458,57.067639,PGC 60843,.S..7..,7.0
1237662719038914738,247.272833,79.483972,PGC 58288,.S..4..,4.0
1237662719039701187,251.095095,77.838748,PGC 58877,.L?....,-99.0
1237662719041667356,257.752583,73.602361,PGC 59753,.S..4..,4.0
1237662719048090059,266.509292,59.323111,PGC 60820,.S..3..,3.0
1237662719048155183,266.697125,59.245694,PGC 60841,.E.....,-5.0
1237662719048548392,267.171042,58.404556,PGC 60899,.S..3..,3.0
1237662719049269484,267.525167,56.675917,PGC 60951,,-99.0
1237662719049269486,267.517917,56.672222,PGC 60950,.L?....,-99.0
1237662719579783183,261.630292,71.096278,PGC 60291,.S..6*.,6.0
1237662719580569668,263.132875,69.33375,PGC 60463,.S..6*.,6.0
1237662719581093948,264.024125,68.155833,PGC 60543,.S..1..,1.0
1237662719584108653,266.803958,61.434222,PGC 60856,.SBS3..,3.0
1237662720113049663,253.369583,79.069167,PGC 59188,.S..7..,7.0
1237662720115212382,260.638646,74.368203,PGC 60153,.E.....,-5.0
1237662720118555025,265.449958,66.867306,PGC 60708,.S..9*.,9.0
1237662720118751327,265.72025,66.476056,PGC 60738,.L..-*.,-3.0
1237662720119865508,266.887125,64.027583,PGC 60860,.S?....,-99.0
1237662720120913992,267.5945,61.559389,PGC 60961,.SXR6*.,6.0
1237662720120914066,267.502917,61.531778,PGC 60949,.S..2..,2.0
1237662720121372703,268.023917,60.597861,PGC 61019,.S..3..,3.0
1237662751789285520,211.335066,30.811557,PGC 50232,.S..7..,7.0
1237662751790858312,215.304408,29.993703,PGC 51283,.S?....,-99.0
1237662751793086561,220.852938,28.301132,PGC 52587,.S?....,-99.0
1237662751793741957,222.375272,27.87762,PGC 52928,,-99.0
1237662751794724942,224.893078,27.116159,PGC 53556,.SBR1..,1.0
1237662752326811690,213.17141,30.854994,PGC 50749,,-99.0
1237662752328319057,216.870958,29.951722,PGC 51621,.SB.8*.,8.0
1237662752864927788,216.496375,30.4737222,PGC 51530,.E?....,-99.0
1237662752865189915,217.193958,30.412944,PGC 51730,.S..6*.,6.0
1237662753400356992,212.957333,31.929583,PGC 50689,,-99.0
1237662753401864258,216.789417,30.948167,PGC 51600,.S?....,-99.0
1237662753402060842,217.324917,30.832222,PGC 51754,.S..0..,0.0
1237662753937621053,214.023574,32.130915,PGC 50962,,-99.0
1237662753938145317,215.388667,31.5855,PGC 51306,.S?....,-99.0
1237662753938997279,217.543417,31.2155,PGC 51814,PSAT3..,3.0
1237662753939849360,219.708208,30.442694,PGC 52343,.SB.1..,1.0
1237662753940897879,222.300458,29.744806,PGC 52921,.S..4..,4.0
1237662754476654612,219.754505,30.956701,PGC 52349,.L.....,-2.0
1237662754476720147,219.750125,30.814083,PGC 52350,.SB?...,-99.0
1237662754478030884,223.059671,29.845333,PGC 53088,.E?....,-99.0
1237662754478031034,223.126605,29.807454,PGC 53124,.S?....,-99.0
1237662966536339592,22.2443333,-0.949,PGC  5539,PSBT1*.,0.6
1237662966536667152,22.9255833,-0.9333056,PGC  5688,.S..1*/,1.0
1237662966536929288,23.5332083,-1.03225,PGC  5838,.S..2*/,1.7
1237662966538764440,27.7946667,-1.0280556,PGC  6835,.L.....,-2.0
1237662966540468324,31.6771667,-0.8604722,PGC  8060,.SA.8*.,8.0
1237662966545121343,42.3664583,-0.8730278,PGC 10697,PSBR3..,2.5
1237662966545186923,42.473375,-1.0036389,PGC 10747,.S..6*.,6.0
1237662967073210421,22.2482083,-0.5619167,PGC  5540,PLBS0*.,-2.0
1237662967075962949,28.593292,-0.628361,PGC  7071,,-99.0
1237662967076290605,29.272233,-0.46826,PGC  7328,.S..6*.,6.0
1237662967077339245,31.719917,-0.518111,PGC  8067,,-99.0
1237662967079043175,35.6251,-0.617547,PGC  9028,.S..7*/,7.3
1237662967079698578,37.078667,-0.608204,PGC  9406,.IXS9*.,10.0
1237662967081664556,41.604875,-0.4986944,PGC 10496,.SXT5..,5.0
1237662967081926847,42.21685,-0.524054,PGC 10649,CE...*.,-5.0
1237662967082057755,42.4204167,-0.5233611,PGC 10726,.SBT3P?,3.3
1237662967612899344,28.671,-0.1433333,PGC  7090,.E...?.,-5.0
1237662967613161628,29.2524167,-0.0898333,PGC  7326,,-99.0
1237662967613685791,30.5514167,-0.1006389,PGC  7741,PSBS1*.,0.5
1237662967613685792,30.549375,-0.1304167,PGC  7740,.SAT5*.,5.0
1237662967616962567,37.9071667,-0.14025,PGC  9613,,-99.0
1237662967619518535,43.8008169,-0.1835573,PGC 11012,.RING.B,-99.0
1237662967619518536,43.790417,-0.177833,PGC 11007,.RING.A,-4.3
1237662968149442666,27.952125,0.2638611,PGC  6888,.S..3*.,3.0
1237662968152719654,35.41884,0.255297,PGC  8979,.S..0..,0.0
1237662968153505859,37.2279583,0.3703056,PGC  9445,.S..6*.,6.0
1237662968153833558,37.93075,0.2934722,PGC  9617,.S..6*.,6.0
1237662968153899065,38.167375,0.2601111,PGC  9684,.LBT+*.,-1.0
1237662968153964586,38.2551667,0.4208333,PGC  9711,.S..2..,2.0
1237662968154292338,39.0040417,0.4202222,PGC  9869,.SXS6..,6.0
1237662968155078735,40.8804583,0.3068333,PGC 10315,.SBT3*.,2.7
1237662968155603017,41.9370417,0.4141667,PGC 10574,.SBT3*.,3.0
1237662968684609541,24.000625,0.6635278,PGC  5939,.SBT3..,3.3
1237662968686641250,28.726,0.8111944,PGC  7116,.S?....,-99.0
1237662968691228735,39.0984167,0.7085278,PGC  9894,.S..5P/,4.5
1237662968692080672,41.087913,0.675381,PGC 10381,.I..9*.,10.0
1237662968692867188,42.9774583,0.6648056,PGC 10857,.S..4..,4.0
1237662968693325936,43.9885833,0.6926111,PGC 11075,.SBT1P*,1.0
